level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
2	1	76	0	0	0	367	2745	67	41	-1	
3	1	76	1	0	0	367	2745	67	41	-1	
4	1	76	1	1	0	367	2745	67	41	-1	
5	1	76	1	1	1	367	2745	67	41	96.737129	8.1
2	1	77	0	0	0	538	2745	1346	53	-1	
3	1	77	1	0	0	538	2745	1346	53	-1	
4	1	77	1	1	0	538	2745	1346	53	-1	
5	1	77	1	1	1	538	2745	205	53	93.017403	Засувка
5	1	77	1	1	2	765	2746	208	51	96.676407	рейкова
5	1	77	1	1	3	993	2756	23	31	96.881531	з
5	1	77	1	1	4	1035	2756	334	41	96.753166	електричним
5	1	77	1	1	5	1391	2756	249	41	96.369408	приводом
5	1	77	1	1	6	1642	2741	46	61	93.202194	0,
5	1	77	1	1	7	1708	2741	46	61	93.202194	18
5	1	77	1	1	8	1789	2746	95	48	96.430695	кВт,
2	1	78	0	0	0	2198	2745	341	42	-1	
3	1	78	1	0	0	2198	2745	341	42	-1	
4	1	78	1	1	0	2198	2745	341	42	-1	
5	1	78	1	1	1	2198	2745	341	42	86.576920	У13-ТЗА-400
2	1	79	0	0	0	3296	2764	160	38	-1	
3	1	79	1	0	0	3296	2764	160	38	-1	
4	1	79	1	1	0	3296	2764	160	38	-1	
5	1	79	1	1	1	3296	2773	34	20	96.554276	м.
5	1	79	1	1	2	3345	2764	111	38	96.363815	Лубни
2	1	80	0	0	0	3719	2757	67	29	-1	
3	1	80	1	0	0	3719	2757	67	29	-1	
4	1	80	1	1	0	3719	2757	67	29	-1	
5	1	80	1	1	1	3719	2757	67	29	96.323029	LUT
2	1	81	0	0	0	538	2837	306	41	-1	
3	1	81	1	0	0	538	2837	306	41	-1	
4	1	81	1	1	0	538	2837	306	41	-1	
5	1	81	1	1	1	538	2837	214	41	94.666069	400x400
5	1	81	1	1	2	774	2848	70	30	91.019379	mm
2	1	82	0	0	0	3213	2915	52	29	-1	
3	1	82	1	0	0	3213	2915	52	29	-1	
4	1	82	1	1	0	3213	2915	52	29	-1	
5	1	82	1	1	1	3213	2915	52	29	88.122551	nn
2	1	83	0	0	0	3294	2915	229	29	-1	
3	1	83	1	0	0	3294	2915	229	29	-1	
4	1	83	1	1	0	3294	2915	229	29	-1	
5	1	83	1	1	1	3294	2915	229	29	92.322853	ЛУБНИМАШ
2	1	84	0	0	0	373	2930	54	41	-1	
3	1	84	1	0	0	373	2930	54	41	-1	
4	1	84	1	1	0	373	2930	54	41	-1	
5	1	84	1	1	1	373	2930	54	41	96.940094	10
2	1	85	0	0	0	538	2930	1003	52	-1	
3	1	85	1	0	0	538	2930	1003	52	-1	
4	1	85	1	1	0	538	2930	1003	52	-1	
5	1	85	1	1	1	538	2930	108	49	92.849556	Ввід
5	1	85	1	1	2	664	2930	210	52	92.849556	тройний
5	1	85	1	1	3	894	2930	96	49	92.584610	45°,
